Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:33:41.633,39.822,0.00,0.01,-0.01,,
2018-08-09 17:33:41.681,39.870,0.00,0.01,-0.01,,
2018-08-09 17:33:41.729,39.918,0.00,0.01,-0.01,,
2018-08-09 17:33:41.777,39.966,0.00,0.01,-0.01,,
2018-08-09 17:33:41.825,40.014,0.00,0.01,-0.01,,
2018-08-09 17:33:41.873,40.062,0.00,0.01,-0.01,,
2018-08-09 17:33:41.937,40.126,0.00,0.01,-0.01,,
2018-08-09 17:33:41.985,40.174,0.00,0.01,-0.01,,
2018-08-09 17:33:42.033,40.222,0.00,0.01,-0.01,,
2018-08-09 17:33:42.081,40.270,0.00,0.01,-0.01,,
2018-08-09 17:33:42.129,40.318,0.00,0.01,-0.01,,
2018-08-09 17:33:42.177,40.366,0.00,0.01,-0.01,,
2018-08-09 17:33:42.225,40.414,0.00,0.01,-0.01,,
2018-08-09 17:33:42.273,40.462,0.00,0.01,-0.01,,
2018-08-09 17:33:42.337,40.526,0.00,0.01,-0.01,,
2018-08-09 17:33:42.385,40.574,0.00,0.01,-0.01,,
2018-08-09 17:33:42.433,40.622,0.00,0.01,-0.01,,
2018-08-09 17:33:42.481,40.670,0.00,0.01,-0.01,,
2018-08-09 17:33:42.529,40.718,0.00,0.01,-0.01,,
2018-08-09 17:33:42.577,40.766,0.00,0.01,-0.01,,
2018-08-09 17:33:42.625,40.814,0.00,0.01,-0.01,,
2018-08-09 17:33:42.673,40.862,0.00,0.01,-0.01,,
2018-08-09 17:33:42.737,40.926,0.00,0.01,-0.01,,
2018-08-09 17:33:42.785,40.974,0.00,0.01,-0.01,,
2018-08-09 17:33:42.833,41.022,0.00,0.01,-0.01,,
2018-08-09 17:33:42.881,41.070,0.00,0.01,-0.01,,
2018-08-09 17:33:42.929,41.118,0.00,0.01,-0.01,,
2018-08-09 17:33:42.977,41.166,0.00,0.01,-0.01,,
2018-08-09 17:33:43.025,41.214,0.00,0.01,-0.01,,
2018-08-09 17:33:43.073,41.262,0.00,0.01,-0.01,,
2018-08-09 17:33:43.137,41.326,0.00,0.01,-0.01,,
2018-08-09 17:33:43.185,41.374,0.00,0.01,-0.01,,
2018-08-09 17:33:43.233,41.422,0.00,0.01,-0.01,,
2018-08-09 17:33:43.281,41.470,0.00,0.01,-0.01,,
2018-08-09 17:33:43.329,41.518,0.00,0.01,-0.01,,
2018-08-09 17:33:43.376,41.565,0.00,0.01,-0.01,,
2018-08-09 17:33:43.425,41.614,0.00,0.01,-0.01,,
2018-08-09 17:33:43.473,41.662,0.00,0.01,-0.01,,
2018-08-09 17:33:43.536,41.725,0.00,0.01,-0.01,,
2018-08-09 17:33:43.585,41.774,0.00,0.01,-0.01,,
2018-08-09 17:33:43.633,41.822,0.00,0.01,-0.01,,
2018-08-09 17:33:43.681,41.870,0.00,0.01,-0.01,,
2018-08-09 17:33:43.728,41.917,0.00,0.01,-0.01,,
2018-08-09 17:33:43.776,41.965,0.00,0.01,-0.01,,
2018-08-09 17:33:43.825,42.014,0.00,0.01,-0.01,,
2018-08-09 17:33:43.872,42.061,0.00,0.01,-0.01,,
2018-08-09 17:33:43.936,42.125,0.00,0.01,-0.01,,
2018-08-09 17:33:43.984,42.173,0.00,0.01,-0.01,,
2018-08-09 17:33:44.032,42.221,0.00,0.01,-0.01,,
2018-08-09 17:33:44.080,42.269,0.00,0.01,-0.01,,
2018-08-09 17:33:44.128,42.317,0.00,0.01,-0.01,,
2018-08-09 17:33:44.176,42.365,0.00,0.01,-0.01,,
2018-08-09 17:33:44.224,42.413,0.00,0.01,-0.01,,
2018-08-09 17:33:44.272,42.461,0.00,0.01,-0.01,,
2018-08-09 17:33:44.336,42.525,0.00,0.01,-0.01,,
2018-08-09 17:33:44.384,42.573,0.00,0.01,-0.01,,
2018-08-09 17:33:44.432,42.621,0.00,0.01,-0.01,,
2018-08-09 17:33:44.480,42.669,0.00,0.01,-0.01,,
2018-08-09 17:33:44.528,42.717,0.00,0.01,-0.01,,
2018-08-09 17:33:44.576,42.765,0.00,0.01,-0.01,,
2018-08-09 17:33:44.624,42.813,0.00,0.01,-0.01,,
2018-08-09 17:33:44.672,42.861,0.00,0.01,-0.01,,
2018-08-09 17:33:44.736,42.925,0.00,0.01,-0.01,,
2018-08-09 17:33:44.784,42.973,0.00,0.01,-0.01,,
2018-08-09 17:33:44.832,43.021,0.00,0.01,-0.01,,
2018-08-09 17:33:44.880,43.069,0.00,0.01,-0.01,,
2018-08-09 17:33:44.928,43.117,-0.01,0.02,-0.01,,
2018-08-09 17:33:44.976,43.165,0.01,0.02,-0.01,,
2018-08-09 17:33:45.024,43.213,-0.01,0.02,-0.01,,
2018-08-09 17:33:45.088,43.277,-0.01,0.02,-0.01,,
2018-08-09 17:33:45.136,43.325,0.01,0.02,-0.01,,
2018-08-09 17:33:45.184,43.373,0.00,0.02,-0.01,,
2018-08-09 17:33:45.232,43.421,0.00,0.02,-0.01,,
2018-08-09 17:33:45.280,43.469,0.00,0.02,-0.01,,
2018-08-09 17:33:45.328,43.517,0.00,0.02,-0.01,,
2018-08-09 17:33:45.376,43.565,0.01,0.02,-0.01,,
2018-08-09 17:33:45.424,43.613,0.01,0.02,-0.01,,
2018-08-09 17:33:45.488,43.677,0.01,0.02,-0.01,,
2018-08-09 17:33:45.536,43.725,0.01,0.02,-0.01,,
2018-08-09 17:33:45.584,43.773,0.00,0.02,-0.01,,
2018-08-09 17:33:45.632,43.821,0.00,0.02,-0.01,,
2018-08-09 17:33:45.680,43.869,0.00,0.02,-0.01,,
2018-08-09 17:33:45.728,43.917,0.00,0.02,-0.01,,
2018-08-09 17:33:45.776,43.965,0.00,0.02,-0.01,,
2018-08-09 17:33:45.824,44.013,0.00,0.02,-0.01,,
2018-08-09 17:33:45.888,44.077,0.00,0.02,-0.01,,
2018-08-09 17:33:45.936,44.125,0.00,0.02,-0.01,,
2018-08-09 17:33:45.984,44.173,0.00,0.02,-0.01,,
2018-08-09 17:33:46.032,44.221,0.00,0.02,-0.01,,
2018-08-09 17:33:46.080,44.269,0.00,0.02,-0.01,,
2018-08-09 17:33:46.128,44.317,0.00,0.02,-0.01,,
2018-08-09 17:33:46.176,44.365,0.00,0.02,-0.01,,
2018-08-09 17:33:46.224,44.413,0.00,0.02,-0.01,,
2018-08-09 17:33:46.288,44.477,0.00,0.02,-0.01,,
2018-08-09 17:33:46.336,44.525,0.00,0.02,-0.01,,
2018-08-09 17:33:46.384,44.573,0.00,0.02,-0.01,,
2018-08-09 17:33:46.431,44.620,0.00,0.02,-0.01,,
2018-08-09 17:33:46.480,44.669,0.00,0.02,-0.01,,
2018-08-09 17:33:46.527,44.716,0.00,0.02,-0.01,,
2018-08-09 17:33:46.575,44.764,0.00,0.02,-0.01,,
2018-08-09 17:33:46.623,44.812,0.00,0.02,-0.01,,
2018-08-09 17:33:46.687,44.876,0.00,0.02,-0.01,,
2018-08-09 17:33:46.736,44.925,0.00,0.02,-0.01,,
2018-08-09 17:33:46.783,44.972,0.00,0.02,-0.01,,
2018-08-09 17:33:46.831,45.020,0.00,0.02,-0.01,,
2018-08-09 17:33:46.879,45.068,0.00,0.02,-0.01,,
2018-08-09 17:33:46.927,45.116,0.00,0.02,-0.01,,
2018-08-09 17:33:46.975,45.164,0.00,0.02,-0.01,,
2018-08-09 17:33:47.023,45.212,0.00,0.02,-0.01,,
2018-08-09 17:33:47.087,45.276,0.00,0.02,-0.01,,
2018-08-09 17:33:47.135,45.324,0.00,0.02,-0.01,,
2018-08-09 17:33:47.183,45.372,0.00,0.02,-0.01,,
2018-08-09 17:33:47.231,45.420,0.00,0.02,-0.01,,
2018-08-09 17:33:47.279,45.468,0.00,0.02,-0.01,,
2018-08-09 17:33:47.327,45.516,0.00,0.02,-0.01,,
2018-08-09 17:33:47.375,45.564,0.00,0.02,-0.01,,
2018-08-09 17:33:47.423,45.612,0.00,0.02,-0.01,,
2018-08-09 17:33:47.487,45.676,0.00,0.02,-0.01,,
2018-08-09 17:33:47.535,45.724,0.00,0.02,-0.01,,
2018-08-09 17:33:47.583,45.772,0.00,0.02,-0.01,,
2018-08-09 17:33:47.631,45.820,0.02,0.02,-0.01,,
2018-08-09 17:33:47.679,45.868,0.00,0.02,-0.01,,
2018-08-09 17:33:47.727,45.916,0.01,0.02,-0.01,,
2018-08-09 17:33:47.775,45.964,0.01,0.02,-0.01,,
2018-08-09 17:33:47.823,46.012,-0.05,0.02,-0.05,,
2018-08-09 17:33:47.887,46.076,-0.09,0.02,-0.09,,
2018-08-09 17:33:47.935,46.124,-0.21,0.02,-0.21,,
2018-08-09 17:33:47.983,46.172,-0.22,0.02,-0.25,,
2018-08-09 17:33:48.031,46.220,-0.17,0.02,-0.25,,
2018-08-09 17:33:48.079,46.268,-0.28,0.02,-0.28,,
2018-08-09 17:33:48.127,46.316,-0.32,0.05,-0.32,,
2018-08-09 17:33:48.175,46.364,-0.33,0.05,-0.38,,
2018-08-09 17:33:48.223,46.412,-0.28,0.05,-0.38,,
2018-08-09 17:33:48.287,46.476,-0.30,0.05,-0.38,,
2018-08-09 17:33:48.335,46.524,-0.29,0.05,-0.38,,
2018-08-09 17:33:48.382,46.571,-0.30,0.05,-0.38,,
2018-08-09 17:33:48.431,46.620,-0.29,0.05,-0.38,,
2018-08-09 17:33:48.478,46.667,-0.27,0.05,-0.38,,
2018-08-09 17:33:48.526,46.715,-0.23,0.05,-0.38,,
2018-08-09 17:33:48.575,46.764,-0.26,0.05,-0.38,,
2018-08-09 17:33:48.622,46.811,-0.25,0.05,-0.38,,
2018-08-09 17:33:48.687,46.876,-0.23,0.05,-0.38,,
2018-08-09 17:33:48.734,46.923,-0.22,0.05,-0.38,,
2018-08-09 17:33:48.782,46.971,-0.22,0.05,-0.38,,
2018-08-09 17:33:48.830,47.019,-0.22,0.05,-0.38,,
2018-08-09 17:33:48.879,47.068,-0.24,0.05,-0.38,,
2018-08-09 17:33:48.926,47.115,-0.27,0.05,-0.38,,
2018-08-09 17:33:48.974,47.163,-0.26,0.05,-0.38,,
2018-08-09 17:33:49.022,47.211,-0.24,0.05,-0.38,,
2018-08-09 17:33:49.086,47.275,-0.23,0.05,-0.38,,
2018-08-09 17:33:49.134,47.323,-0.24,0.05,-0.38,,
2018-08-09 17:33:49.182,47.371,-0.27,0.05,-0.38,,
2018-08-09 17:33:49.230,47.419,-0.29,0.05,-0.38,,
2018-08-09 17:33:49.278,47.467,-0.26,0.05,-0.38,,
2018-08-09 17:33:49.326,47.515,-0.24,0.05,-0.38,,
2018-08-09 17:33:49.374,47.563,-0.22,0.05,-0.38,,
2018-08-09 17:33:49.422,47.611,-0.18,0.05,-0.38,,
2018-08-09 17:33:49.486,47.675,-0.14,0.05,-0.38,,
2018-08-09 17:33:49.534,47.723,-0.11,0.05,-0.38,,
2018-08-09 17:33:49.582,47.771,-0.11,0.05,-0.38,,
2018-08-09 17:33:49.630,47.819,-0.11,0.05,-0.38,,
2018-08-09 17:33:49.678,47.867,-0.10,0.05,-0.38,,
2018-08-09 17:33:49.726,47.915,-0.10,0.05,-0.38,,
2018-08-09 17:33:49.774,47.963,-0.09,0.05,-0.38,,
2018-08-09 17:33:49.838,48.027,-0.09,0.05,-0.38,,
2018-08-09 17:33:49.886,48.075,-0.09,0.05,-0.38,,
2018-08-09 17:33:49.934,48.123,-0.07,0.05,-0.38,,
2018-08-09 17:33:49.982,48.171,-0.08,0.05,-0.38,,
2018-08-09 17:33:50.030,48.219,-0.08,0.05,-0.38,,
2018-08-09 17:33:50.078,48.267,-0.07,0.05,-0.38,,
2018-08-09 17:33:50.126,48.315,-0.05,0.05,-0.38,,
2018-08-09 17:33:50.174,48.363,-0.04,0.05,-0.38,,
2018-08-09 17:33:50.238,48.427,-0.05,0.05,-0.38,,
2018-08-09 17:33:50.286,48.475,-0.02,0.05,-0.38,,
2018-08-09 17:33:50.334,48.523,0.03,0.05,-0.38,,
2018-08-09 17:33:50.382,48.571,0.04,0.05,-0.38,,
2018-08-09 17:33:50.430,48.619,0.03,0.05,-0.38,,
2018-08-09 17:33:50.478,48.667,0.01,0.05,-0.38,,
2018-08-09 17:33:50.526,48.715,-0.02,0.05,-0.38,,
2018-08-09 17:33:50.574,48.763,-0.07,0.05,-0.38,,
2018-08-09 17:33:50.638,48.827,-0.09,0.05,-0.38,,
2018-08-09 17:33:50.686,48.875,-0.16,0.05,-0.38,,
2018-08-09 17:33:50.734,48.923,-0.26,0.05,-0.38,,
2018-08-09 17:33:50.782,48.971,-0.27,0.05,-0.38,,
2018-08-09 17:33:50.830,49.019,-0.24,0.05,-0.38,,
2018-08-09 17:33:50.878,49.067,-0.21,0.05,-0.38,,
2018-08-09 17:33:50.925,49.114,-0.16,0.05,-0.38,,
2018-08-09 17:33:50.973,49.162,-0.11,0.05,-0.38,,
2018-08-09 17:33:51.022,49.211,-0.13,0.05,-0.38,,
2018-08-09 17:33:51.086,49.275,-0.24,0.05,-0.38,,
2018-08-09 17:33:51.133,49.322,-0.28,0.05,-0.38,,
2018-08-09 17:33:51.182,49.371,-0.27,0.05,-0.38,,
2018-08-09 17:33:51.230,49.419,-0.27,0.05,-0.38,,
2018-08-09 17:33:51.278,49.467,-0.27,0.05,-0.38,,
2018-08-09 17:33:51.326,49.515,-0.27,0.05,-0.38,,
2018-08-09 17:33:51.373,49.562,-0.29,0.05,-0.38,,
2018-08-09 17:33:51.437,49.626,-0.12,0.05,-0.38,,
2018-08-09 17:33:51.486,49.675,-0.08,0.05,-0.38,,
2018-08-09 17:33:51.533,49.722,-0.11,0.05,-0.38,,
2018-08-09 17:33:51.582,49.771,-0.08,0.05,-0.38,,
2018-08-09 17:33:51.630,49.819,-0.04,0.05,-0.38,,
2018-08-09 17:33:51.678,49.867,-0.09,0.05,-0.38,,
2018-08-09 17:33:51.725,49.914,0.00,0.05,-0.38,,
2018-08-09 17:33:51.773,49.962,-0.03,0.05,-0.38,,
2018-08-09 17:33:51.837,50.026,-0.17,0.05,-0.38,,
2018-08-09 17:33:51.885,50.074,-0.19,0.05,-0.38,,
2018-08-09 17:33:51.933,50.122,-0.15,0.05,-0.38,,
2018-08-09 17:33:51.981,50.170,0.01,0.05,-0.38,,
2018-08-09 17:33:52.029,50.218,-0.12,0.07,-0.38,,
2018-08-09 17:33:52.077,50.266,-0.27,0.07,-0.38,,
2018-08-09 17:33:52.125,50.314,-0.32,0.07,-0.38,,
2018-08-09 17:33:52.173,50.362,-0.32,0.07,-0.38,,
2018-08-09 17:33:52.237,50.426,-0.03,0.07,-0.38,,
2018-08-09 17:33:52.285,50.474,0.02,0.07,-0.38,,
2018-08-09 17:33:52.333,50.522,-0.05,0.07,-0.38,,
2018-08-09 17:33:52.381,50.570,-0.03,0.07,-0.38,,
2018-08-09 17:33:52.429,50.618,-0.05,0.07,-0.38,,
2018-08-09 17:33:52.477,50.666,-0.04,0.07,-0.38,,
2018-08-09 17:33:52.525,50.714,0.01,0.07,-0.38,,
2018-08-09 17:33:52.573,50.762,-0.06,0.07,-0.38,,
2018-08-09 17:33:52.637,50.826,-0.30,0.07,-0.38,,
2018-08-09 17:33:52.685,50.874,-0.32,0.07,-0.38,,
2018-08-09 17:33:52.733,50.922,-0.31,0.07,-0.38,,
2018-08-09 17:33:52.781,50.970,-0.25,0.07,-0.38,,
2018-08-09 17:33:52.829,51.018,-0.25,0.07,-0.38,,
2018-08-09 17:33:52.877,51.066,-0.21,0.07,-0.38,,
2018-08-09 17:33:52.925,51.114,-0.21,0.07,-0.38,,
2018-08-09 17:33:52.973,51.162,-0.01,0.07,-0.38,,
2018-08-09 17:33:53.037,51.226,-0.02,0.07,-0.38,,
2018-08-09 17:33:53.085,51.274,-0.01,0.07,-0.38,,
2018-08-09 17:33:53.133,51.322,0.08,0.08,-0.38,,
2018-08-09 17:33:53.181,51.370,-0.16,0.08,-0.38,,
2018-08-09 17:33:53.229,51.418,0.33,0.33,-0.38,,
2018-08-09 17:33:53.277,51.466,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.325,51.514,-0.02,0.33,-0.38,,
2018-08-09 17:33:53.373,51.562,-0.02,0.33,-0.38,,
2018-08-09 17:33:53.437,51.626,-0.02,0.33,-0.38,,
2018-08-09 17:33:53.485,51.674,-0.02,0.33,-0.38,,
2018-08-09 17:33:53.533,51.722,0.02,0.33,-0.38,,
2018-08-09 17:33:53.581,51.770,-0.02,0.33,-0.38,,
2018-08-09 17:33:53.629,51.818,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.677,51.866,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.725,51.914,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.773,51.962,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.837,52.026,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.885,52.074,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.933,52.122,-0.03,0.33,-0.38,,
2018-08-09 17:33:53.981,52.170,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.029,52.218,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.076,52.265,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.125,52.314,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.173,52.362,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.236,52.425,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.284,52.473,-0.03,0.33,-0.38,,
2018-08-09 17:33:54.333,52.522,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.381,52.570,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.429,52.618,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.477,52.666,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.524,52.713,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.573,52.762,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.637,52.826,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.685,52.874,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.733,52.922,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.781,52.970,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.829,53.018,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.877,53.066,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.925,53.114,-0.02,0.33,-0.38,,
2018-08-09 17:33:54.972,53.161,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.037,53.226,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.085,53.274,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.133,53.322,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.181,53.370,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.229,53.418,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.277,53.466,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.325,53.514,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.373,53.562,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.437,53.626,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.485,53.674,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.533,53.722,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.581,53.770,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.629,53.818,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.677,53.866,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.725,53.914,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.773,53.962,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.836,54.025,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.884,54.073,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.932,54.121,-0.02,0.33,-0.38,,
2018-08-09 17:33:55.980,54.169,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.028,54.217,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.076,54.265,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.124,54.313,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.172,54.361,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.236,54.425,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.284,54.473,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.332,54.521,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.380,54.569,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.428,54.617,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.476,54.665,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.524,54.713,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.587,54.776,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.636,54.825,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.684,54.873,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.731,54.920,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.779,54.968,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.827,55.016,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.876,55.065,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.924,55.113,-0.02,0.33,-0.38,,
2018-08-09 17:33:56.987,55.176,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.035,55.224,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.083,55.272,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.131,55.320,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.179,55.368,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.227,55.416,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.275,55.464,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.323,55.512,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.387,55.576,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.435,55.624,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.483,55.672,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.531,55.720,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.579,55.768,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.627,55.816,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.675,55.864,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.723,55.912,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.787,55.976,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.835,56.024,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.883,56.072,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.931,56.120,-0.02,0.33,-0.38,,
2018-08-09 17:33:57.979,56.168,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.027,56.216,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.075,56.264,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.123,56.312,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.187,56.376,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.235,56.424,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.283,56.472,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.331,56.520,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.379,56.568,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.427,56.616,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.475,56.664,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.523,56.712,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.587,56.776,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.635,56.824,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.683,56.872,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.731,56.920,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.779,56.968,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.827,57.016,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.875,57.064,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.923,57.112,-0.02,0.33,-0.38,,
2018-08-09 17:33:58.987,57.176,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.035,57.224,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.083,57.272,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.130,57.319,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.179,57.368,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.227,57.416,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.275,57.464,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.322,57.511,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.387,57.576,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.434,57.623,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.482,57.671,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.530,57.719,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.579,57.768,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.626,57.815,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.674,57.863,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.722,57.911,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.786,57.975,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.834,58.023,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.882,58.071,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.930,58.119,-0.02,0.33,-0.38,,
2018-08-09 17:33:59.978,58.167,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.026,58.215,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.074,58.263,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.122,58.311,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.186,58.375,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.234,58.423,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.282,58.471,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.330,58.519,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.378,58.567,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.426,58.615,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.474,58.663,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.522,58.711,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.586,58.775,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.634,58.823,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.682,58.871,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.730,58.919,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.778,58.967,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.826,59.015,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.874,59.063,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.938,59.127,-0.02,0.33,-0.38,,
2018-08-09 17:34:00.986,59.175,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.034,59.223,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.082,59.271,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.130,59.319,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.178,59.367,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.226,59.415,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.274,59.463,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.322,59.511,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.386,59.575,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.433,59.622,-0.02,0.33,-0.38,,
